"switch" "arsenic" "dist" "assoc" "educ" "educ4" "use" "status_perceived" "well_shift"
"1035" "0" "58" "26.4820003509521" "No" "10" "9-12" "Both" "Unsafe" "No"
"1036" "1" "67" "27.9290008544922" "No" "0" "0" "Neither" "Unsafe" "No"
"1037" "0" "56" "27.4120006561279" "Yes" "0" "0" "Both" "Unsafe" "No"
"1038" "1" "69" "33.4300003051758" "No" "12" "12+" "Neither" "Unsafe" "No"
"1039" "1" "83" "48.3339996337891" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1040" "1" "111" "61.4070014953613" "No" "0" "0" "Neither" "Unsafe" "No"
"1041" "0" "63" "59.6419982910156" "Yes" "6" "9-12" "Both" "Unsafe" "No"
"1042" "1" "122" "34.2820014953613" "No" "0" "0" "Neither" "Unsafe" "No"
"1043" "1" "98" "38.7849998474121" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1044" "1" "104" "35.7490005493164" "No" "11" "12+" "Neither" "Unsafe" "No"
"1045" "1" "94" "41.5890007019043" "No" "0" "0" "Neither" "Unsafe" "No"
"1046" "0" "216" "5.3600001335144" "No" "10" "9-12" "Both" "Unsafe" "No"
"1047" "1" "93" "24.5009994506836" "No" "7" "9-12" "Neither" "Unsafe" "No"
"1048" "0" "53" "23.7919998168945" "No" "8" "9-12" "Both" "Safe" "No"
"1049" "1" "98" "29.7159996032715" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"1050" "0" "75" "28" "No" "5" "1-8" "Both" "Unsafe" "No"
"1051" "1" "60" "45.0279998779297" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"1052" "1" "147" "48.7729988098145" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1053" "1" "241" "43.5589981079102" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"1054" "1" "75" "78.5329971313477" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1055" "0" "102" "84.3929977416992" "No" "5" "1-8" "Both" "Unsafe" "No"
"1056" "0" "128" "88.4189987182617" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"1057" "0" "116" "124.914001464844" "Yes" "5" "1-8" "Both" "Don't Know" "No"
"1058" "0" "146" "150.210998535156" "No" "5" "1-8" "Both" "Unsafe" "No"
"1059" "0" "134" "110.517997741699" "Yes" "5" "1-8" "Drinking" "Unsafe" "No"
"1060" "1" "200" "79.3160018920898" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1061" "1" "115" "41.9739990234375" "No" "6" "9-12" "Neither" "Unsafe" "No"
"1062" "1" "109" "59.7949981689453" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1063" "1" "138" "102.73999786377" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"1064" "1" "199" "91.3730010986328" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1065" "1" "221" "134.421005249023" "No" "8" "9-12" "Unfrequently" "Unsafe" "No"
"1066" "1" "167" "152.891006469727" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1067" "0" "149" "49.5449981689453" "Yes" "0" "0" "Drinking" "Unsafe" "No"
"1068" "0" "124" "39.0690002441406" "Yes" "0" "0" "Drinking" "Unsafe" "No"
"1069" "1" "157" "111.248001098633" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1070" "1" "75" "69.3899993896484" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"1071" "1" "119" "28.882999420166" "No" "0" "0" "Neither" "Unsafe" "No"
"1072" "0" "139" "11.2089996337891" "Yes" "5" "1-8" "Both" "Safe" "No"
"1073" "1" "98" "36.3489990234375" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1074" "1" "113" "30.2099990844727" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1075" "1" "72" "32.0999984741211" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1076" "1" "95" "17.9969997406006" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1077" "1" "151" "29.5340003967285" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1078" "1" "135" "17.1539993286133" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1079" "1" "142" "12.4029998779297" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1080" "0" "143" "38.1459999084473" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"1081" "0" "75" "22.738000869751" "No" "0" "0" "Both" "Unsafe" "No"
"1082" "0" "98" "10.3970003128052" "No" "8" "9-12" "Drinking" "Unsafe" "No"
"1083" "1" "72" "5.27199983596802" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1084" "1" "189" "20.5139999389648" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1085" "0" "172" "36.0069999694824" "No" "9" "9-12" "Both" "Unsafe" "No"
"1086" "0" "192" "29.4409999847412" "No" "0" "0" "Both" "Unsafe" "No"
"1087" "0" "55" "17.6389999389648" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"1088" "0" "53" "32.5060005187988" "No" "5" "1-8" "Both" "Unsafe" "No"
"1089" "1" "129" "35.6689987182617" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"1090" "1" "76" "35.6689987182617" "No" "11" "12+" "Neither" "Unsafe" "No"
"1091" "0" "53" "39.9550018310547" "No" "4" "1-8" "Both" "Unsafe" "No"
"1092" "1" "70" "60.4790000915527" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1093" "0" "62" "84.7519989013672" "No" "0" "0" "Both" "Don't Know" "No"
"1094" "0" "69" "60.7509994506836" "No" "6" "9-12" "Both" "Don't Know" "No"
"1095" "1" "98" "24.507999420166" "No" "0" "0" "Neither" "Unsafe" "No"
"1096" "1" "93" "32.9910011291504" "Yes" "10" "9-12" "Unfrequently" "Unsafe" "No"
"1097" "0" "123" "17.2590007781982" "No" "0" "0" "Both" "Unsafe" "No"
"1098" "0" "94" "8.52400016784668" "Yes" "9" "9-12" "Both" "Don't Know" "No"
"1099" "1" "105" "54.193000793457" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1100" "0" "85" "32.2879981994629" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"1101" "0" "82" "36.568000793457" "No" "0" "0" "Both" "Unsafe" "No"
"1102" "0" "72" "49.7610015869141" "No" "0" "0" "Both" "Unsafe" "No"
"1103" "0" "61" "41.0979995727539" "No" "0" "0" "Both" "Unsafe" "No"
"1104" "0" "72" "12.1040000915527" "No" "0" "0" "Both" "Unsafe" "No"
"1105" "1" "114" "66.4540023803711" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1106" "0" "69" "37.6959991455078" "No" "0" "0" "Both" "Unsafe" "No"
"1107" "0" "102" "22.3250007629395" "No" "0" "0" "Both" "Unsafe" "No"
"1108" "1" "62" "43.9539985656738" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1109" "0" "57" "21.9699993133545" "No" "5" "1-8" "Both" "Safe" "No"
"1110" "0" "52" "24.0480003356934" "No" "0" "0" "Both" "Don't Know" "No"
"1111" "0" "52" "21.1459999084473" "No" "11" "12+" "Both" "Unsafe" "No"
"1112" "0" "51" "13.96399974823" "No" "0" "0" "Both" "Safe" "No"
"1113" "0" "65" "22.2830009460449" "Yes" "5" "1-8" "Both" "Don't Know" "No"
"1114" "0" "68" "11.0609998703003" "No" "0" "0" "Both" "Don't Know" "No"
"1115" "0" "373" "173.871994018555" "No" "10" "9-12" "Both" "Don't Know" "No"
"1116" "0" "114" "89.2279968261719" "No" "0" "0" "Both" "Unsafe" "No"
"1117" "1" "135" "16.6439990997314" "No" "12" "12+" "Neither" "Unsafe" "No"
"1118" "0" "100" "5.46099996566772" "No" "12" "12+" "Both" "Unsafe" "No"
"1119" "0" "178" "23.1730003356934" "No" "0" "0" "Both" "Unsafe" "No"
"1120" "0" "75" "16.1560001373291" "No" "12" "12+" "Both" "Unsafe" "No"
"1121" "0" "66" "22.4080009460449" "No" "0" "0" "Both" "Safe" "No"
"1122" "0" "63" "14.2159996032715" "No" "5" "1-8" "Both" "Unsafe" "No"
"1123" "1" "118" "36.0530014038086" "No" "5" "1-8" "Both" "Unsafe" "Yes"
"1124" "1" "105" "11.5069999694824" "No" "10" "9-12" "Neither" "Don't Know" "Yes"
"1125" "0" "143" "8.28699970245361" "Yes" "14" "12+" "Both" "Unsafe" "No"
"1126" "0" "81" "12.2259998321533" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"1127" "0" "125" "35.4500007629395" "No" "10" "9-12" "Both" "Unsafe" "No"
"1128" "0" "96" "10.0299997329712" "No" "7" "9-12" "Both" "Unsafe" "No"
"1129" "0" "53" "18.9330005645752" "No" "0" "0" "Both" "Unsafe" "No"
"1130" "0" "71" "11.0150003433228" "Yes" "8" "9-12" "Both" "Safe" "No"
"1131" "0" "178" "13.1949996948242" "No" "7" "9-12" "Both" "Safe" "No"
"1132" "0" "132" "34.7220001220703" "No" "5" "1-8" "Both" "Don't Know" "No"
"1133" "0" "56" "24.6949996948242" "No" "0" "0" "Both" "Safe" "No"
"1134" "1" "121" "39.8720016479492" "No" "0" "0" "Neither" "Unsafe" "No"
"1135" "1" "144" "33.1520004272461" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1136" "1" "163" "26.7399997711182" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1137" "0" "87" "6.85599994659424" "Yes" "10" "9-12" "Both" "Safe" "No"
"1138" "1" "56" "34.9690017700195" "No" "5" "1-8" "Neither" "Don't Know" "No"
"1139" "1" "192" "10.3979997634888" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1140" "0" "91" "38.931999206543" "Yes" "5" "1-8" "Both" "Don't Know" "No"
"1141" "1" "134" "33.9059982299805" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1142" "1" "143" "27.0259990692139" "Yes" "12" "12+" "Neither" "Unsafe" "No"
"1143" "0" "100" "45.6860008239746" "No" "13" "12+" "Both" "Safe" "No"
"1144" "1" "65" "8.27700042724609" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1145" "0" "149" "12.5979995727539" "No" "4" "1-8" "Both" "Unsafe" "No"
"1146" "1" "71" "28.2250003814697" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"1147" "1" "103" "39.9339981079102" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1148" "0" "105" "7.24200010299683" "No" "0" "0" "Both" "Safe" "No"
"1149" "1" "89" "40.0709991455078" "No" "12" "12+" "Neither" "Unsafe" "No"
"1150" "1" "303" "57.1049995422363" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1151" "1" "477" "38.882999420166" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1152" "1" "110" "59.5180015563965" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1153" "1" "137" "40.5449981689453" "No" "0" "0" "Neither" "Unsafe" "No"
"1154" "1" "141" "21.2959995269775" "No" "0" "0" "Neither" "Unsafe" "No"
"1155" "1" "127" "33.4389991760254" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1156" "1" "93" "34.5029983520508" "No" "10" "9-12" "Both" "Unsafe" "No"
"1157" "1" "91" "16.2280006408691" "No" "0" "0" "Neither" "Unsafe" "No"
"1158" "1" "104" "51.7389984130859" "No" "0" "0" "Neither" "Unsafe" "No"
"1159" "1" "154" "41.6549987792969" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1160" "1" "92" "48.0120010375977" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1161" "1" "164" "40.2379989624023" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1162" "1" "143" "31.3339996337891" "No" "0" "0" "Neither" "Unsafe" "No"
"1163" "1" "85" "16.9440002441406" "No" "0" "0" "Neither" "Don't Know" "Yes"
"1164" "1" "71" "17.9589996337891" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"1165" "1" "96" "17.7670001983643" "No" "0" "0" "Neither" "Unsafe" "No"
"1166" "1" "75" "22.6790008544922" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1167" "1" "129" "32.9659996032715" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"1168" "1" "87" "21.9389991760254" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1169" "1" "58" "37.3089981079102" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1170" "1" "73" "14.414999961853" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1171" "1" "180" "17.1840000152588" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1172" "1" "182" "63.5620002746582" "No" "0" "0" "Neither" "Unsafe" "No"
"1173" "1" "166" "62.9599990844727" "No" "0" "0" "Neither" "Unsafe" "No"
"1174" "1" "88" "46.5270004272461" "No" "0" "0" "Neither" "Unsafe" "No"
"1175" "0" "123" "39.7809982299805" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1176" "1" "171" "29.2119998931885" "No" "0" "0" "Both" "Don't Know" "Yes"
"1177" "1" "87" "25.4160003662109" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"1178" "1" "76" "21.4209995269775" "No" "0" "0" "Neither" "Unsafe" "No"
"1179" "0" "201" "35.2190017700195" "No" "0" "0" "Both" "Unsafe" "No"
"1180" "1" "174" "40.7849998474121" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1181" "0" "178" "46.9720001220703" "No" "0" "0" "Both" "Unsafe" "No"
"1182" "0" "174" "83.9049987792969" "No" "0" "0" "Both" "Unsafe" "No"
"1183" "0" "222" "35.1800003051758" "No" "5" "1-8" "Both" "Safe" "No"
"1184" "0" "129" "156.018005371094" "No" "0" "0" "Both" "Safe" "No"
"1185" "0" "287" "116.516998291016" "No" "0" "0" "Both" "Unsafe" "No"
"1186" "0" "171" "111.880996704102" "No" "5" "1-8" "Drinking" "Unsafe" "No"
"1187" "1" "221" "114.776000976562" "No" "10" "9-12" "Unfrequently" "Unsafe" "No"
"1188" "1" "258" "119.876998901367" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1189" "1" "169" "150.330993652344" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1190" "1" "70" "61.2159996032715" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1191" "1" "145" "44.7550010681152" "No" "0" "0" "Neither" "Unsafe" "No"
"1192" "1" "120" "34.742000579834" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1193" "1" "122" "58.5359992980957" "No" "0" "0" "Unfrequently" "Safe" "No"
"1194" "0" "136" "49.7910003662109" "No" "5" "1-8" "Both" "Safe" "No"
"1195" "1" "112" "57.4410018920898" "No" "0" "0" "Neither" "Unsafe" "No"
"1196" "1" "88" "16.0330009460449" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1197" "1" "164" "19.4230003356934" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1198" "1" "137" "15.2980003356934" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"1199" "1" "101" "8.14000034332275" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1200" "0" "62" "34.9580001831055" "No" "5" "1-8" "Both" "Safe" "No"
"1201" "1" "114" "41.5369987487793" "No" "10" "9-12" "Neither" "Safe" "Yes"
"1202" "0" "169" "50.3950004577637" "No" "5" "1-8" "Both" "Unsafe" "No"
"1203" "1" "238" "49.7620010375977" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1204" "1" "151" "32.2490005493164" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1205" "1" "128" "23.2670001983643" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1206" "0" "140" "34.2929992675781" "No" "0" "0" "Both" "Unsafe" "No"
"1207" "0" "120" "50.8320007324219" "Yes" "0" "0" "Both" "Unsafe" "No"
"1208" "0" "114" "46.4090003967285" "No" "0" "0" "Both" "Unsafe" "No"
"1209" "0" "208" "31.7229995727539" "No" "5" "1-8" "Both" "Unsafe" "No"
"1210" "0" "170" "17.8840007781982" "No" "0" "0" "Both" "Unsafe" "No"
"1211" "1" "107" "20.6979999542236" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1212" "0" "119" "25.7940006256104" "No" "0" "0" "Both" "Unsafe" "No"
"1213" "1" "132" "42.3120002746582" "No" "4" "1-8" "Neither" "Unsafe" "No"
"1214" "1" "201" "43.7369995117188" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1215" "0" "288" "38.7459983825684" "No" "5" "1-8" "Both" "Don't Know" "No"
"1216" "1" "124" "15.0550003051758" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1217" "0" "289" "7.55299997329712" "No" "5" "1-8" "Drinking" "Safe" "No"
"1218" "1" "277" "26.5049991607666" "No" "5" "1-8" "Neither" "Don't Know" "No"
"1219" "1" "78" "35.5870018005371" "No" "11" "12+" "Neither" "Unsafe" "No"
"1220" "0" "199" "18.8199996948242" "No" "5" "1-8" "Both" "Safe" "No"
"1221" "1" "225" "25.5149993896484" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1222" "1" "141" "14.7910003662109" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1223" "0" "66" "8.7209997177124" "No" "5" "1-8" "Both" "Safe" "No"
"1224" "1" "62" "4.13600015640259" "No" "0" "0" "Neither" "Unsafe" "No"
"1225" "1" "128" "19.2740001678467" "No" "0" "0" "Neither" "Unsafe" "No"
"1226" "1" "151" "31.3470001220703" "No" "0" "0" "Neither" "Unsafe" "No"
"1227" "1" "75" "30.9449996948242" "No" "0" "0" "Neither" "Unsafe" "No"
"1228" "1" "79" "35.8720016479492" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1229" "1" "63" "50.4580001831055" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1230" "1" "68" "53.818000793457" "No" "0" "0" "Neither" "Unsafe" "No"
"1231" "1" "125" "52.1319999694824" "No" "0" "0" "Neither" "Unsafe" "No"
"1232" "1" "109" "54.0169982910156" "No" "0" "0" "Neither" "Unsafe" "No"
"1233" "0" "66" "49.0550003051758" "No" "0" "0" "Both" "Safe" "No"
"1234" "1" "111" "39.1030006408691" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1235" "1" "220" "35.484001159668" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1236" "1" "101" "53.8450012207031" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1237" "0" "56" "49.4410018920898" "No" "0" "0" "Both" "Unsafe" "No"
"1238" "0" "64" "69.0849990844727" "No" "0" "0" "Both" "Unsafe" "No"
"1239" "1" "67" "65.2750015258789" "No" "0" "0" "Neither" "Unsafe" "No"
"1240" "1" "111" "88.0429992675781" "No" "0" "0" "Neither" "Unsafe" "No"
"1241" "1" "138" "62.625" "No" "0" "0" "Neither" "Unsafe" "No"
"1242" "0" "85" "62.048999786377" "No" "0" "0" "Both" "Unsafe" "No"
"1243" "0" "80" "69.1989974975586" "No" "0" "0" "Both" "Safe" "No"
"1244" "1" "126" "42.8030014038086" "No" "0" "0" "Neither" "Unsafe" "No"
"1245" "0" "196" "36.875" "No" "0" "0" "Both" "Unsafe" "No"
"1246" "0" "92" "36.4939994812012" "No" "0" "0" "Both" "Unsafe" "No"
"1247" "0" "87" "48.3889999389648" "No" "6" "9-12" "Both" "Safe" "No"
"1248" "1" "393" "24.9479999542236" "No" "0" "0" "Neither" "Unsafe" "No"
"1249" "1" "101" "32.7620010375977" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1250" "0" "181" "60.5789985656738" "No" "0" "0" "Both" "Unsafe" "No"
"1251" "0" "392" "82.870002746582" "No" "0" "0" "Both" "Unsafe" "No"
"1252" "0" "168" "62.5139999389648" "No" "0" "0" "Both" "Unsafe" "No"
"1253" "1" "123" "64.1149978637695" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1254" "1" "75" "82.0270004272461" "No" "0" "0" "Neither" "Don't Know" "No"
"1255" "1" "74" "38.9469985961914" "No" "0" "0" "Neither" "Don't Know" "No"
"1256" "1" "120" "34.3310012817383" "No" "0" "0" "Neither" "Unsafe" "No"
"1257" "1" "204" "39.4220008850098" "No" "0" "0" "Neither" "Unsafe" "No"
"1258" "0" "134" "26.5179996490479" "No" "0" "0" "Both" "Unsafe" "No"
"1259" "0" "119" "29.2150001525879" "No" "0" "0" "Both" "Unsafe" "No"
"1260" "0" "63" "49.8540000915527" "No" "0" "0" "Both" "Safe" "No"
"1261" "0" "113" "97.5130004882812" "No" "0" "0" "Both" "Don't Know" "No"
"1262" "0" "224" "90.9240036010742" "No" "0" "0" "Both" "Unsafe" "No"
"1263" "0" "221" "80.8440017700195" "No" "0" "0" "Both" "Unsafe" "No"
"1264" "0" "135" "54.5050010681152" "No" "0" "0" "Both" "Unsafe" "No"
"1265" "1" "64" "57.7369995117188" "No" "0" "0" "Neither" "Unsafe" "No"
"1266" "1" "200" "89.9710006713867" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1267" "0" "285" "87.0189971923828" "Yes" "0" "0" "Both" "Unsafe" "No"
"1268" "0" "209" "87.140998840332" "No" "0" "0" "Both" "Unsafe" "No"
"1269" "0" "190" "68.4229965209961" "No" "0" "0" "Both" "Unsafe" "No"
"1270" "1" "358" "94.0869979858398" "No" "0" "0" "Both" "Don't Know" "Yes"
"1271" "0" "331" "83.3099975585938" "No" "0" "0" "Both" "Unsafe" "No"
"1272" "1" "89" "16.4340000152588" "No" "0" "0" "Both" "Don't Know" "No"
"1273" "0" "60" "59.7610015869141" "No" "0" "0" "Both" "Unsafe" "No"
"1274" "0" "247" "37.5789985656738" "No" "0" "0" "Both" "Unsafe" "No"
"1275" "1" "176" "44.4720001220703" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"1276" "1" "287" "53.564998626709" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"1277" "1" "282" "47.2849998474121" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"1278" "1" "170" "66.9189987182617" "No" "0" "0" "Neither" "Unsafe" "No"
"1279" "1" "181" "51.2509994506836" "No" "0" "0" "Neither" "Unsafe" "No"
"1280" "1" "243" "39.351001739502" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1281" "0" "51" "59.2840003967285" "No" "0" "0" "Both" "Unsafe" "No"
"1282" "1" "255" "54.2410011291504" "No" "0" "0" "Neither" "Unsafe" "No"
"1283" "1" "191" "55.2060012817383" "No" "0" "0" "Neither" "Unsafe" "No"
"1284" "1" "217" "33.609001159668" "No" "0" "0" "Neither" "Unsafe" "No"
"1285" "1" "123" "75.4710006713867" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1286" "1" "317" "19.2240009307861" "No" "0" "0" "Neither" "Unsafe" "No"
"1287" "1" "137" "5.51200008392334" "No" "0" "0" "Neither" "Unsafe" "No"
"1288" "1" "240" "17.1650009155273" "No" "0" "0" "Neither" "Unsafe" "No"
"1289" "1" "171" "19.2590007781982" "No" "0" "0" "Neither" "Unsafe" "No"
"1290" "1" "292" "12.9670000076294" "No" "0" "0" "Neither" "Unsafe" "No"
"1291" "1" "181" "20.5170001983643" "No" "0" "0" "Neither" "Unsafe" "No"
"1292" "1" "286" "39.7529983520508" "No" "0" "0" "Neither" "Unsafe" "No"
"1293" "1" "316" "41.4620018005371" "No" "0" "0" "Neither" "Unsafe" "No"
"1294" "1" "263" "71.7490005493164" "No" "0" "0" "Neither" "Unsafe" "No"
"1295" "1" "191" "59.4710006713867" "No" "0" "0" "Neither" "Unsafe" "No"
"1296" "1" "110" "27.4650001525879" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1297" "1" "468" "82.8140029907227" "No" "0" "0" "Neither" "Unsafe" "No"
"1298" "1" "427" "76.9160003662109" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1299" "1" "231" "40.6980018615723" "No" "0" "0" "Neither" "Unsafe" "No"
"1300" "1" "160" "15.3579998016357" "No" "0" "0" "Neither" "Unsafe" "No"
"1301" "1" "247" "17.7310009002686" "No" "0" "0" "Neither" "Unsafe" "No"
"1302" "0" "230" "11.0410003662109" "Yes" "10" "9-12" "Both" "Safe" "No"
"1303" "1" "177" "33.2529983520508" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1304" "1" "224" "33.3300018310547" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1305" "1" "309" "50.0449981689453" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1306" "1" "58" "54.798999786377" "No" "8" "9-12" "Neither" "Unsafe" "No"
"1307" "1" "179" "47.4269981384277" "No" "0" "0" "Neither" "Unsafe" "No"
"1308" "1" "295" "60.5419998168945" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1309" "1" "367" "77.9830017089844" "No" "6" "9-12" "Neither" "Don't Know" "No"
"1310" "1" "163" "82.75" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"1311" "1" "221" "57.5709991455078" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1312" "1" "220" "82.7590026855469" "No" "0" "0" "Neither" "Unsafe" "No"
"1313" "1" "137" "106.053001403809" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1314" "1" "125" "78.6790008544922" "No" "9" "9-12" "Neither" "Unsafe" "No"
"1315" "1" "259" "9.99400043487549" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1316" "1" "171" "100.549003601074" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1317" "1" "303" "10.3660001754761" "No" "12" "12+" "Neither" "Unsafe" "No"
"1318" "1" "106" "6.11499977111816" "No" "0" "0" "Neither" "Unsafe" "No"
"1319" "1" "252" "25.0030002593994" "No" "10" "9-12" "Unfrequently" "Unsafe" "No"
"1320" "1" "100" "28.4309997558594" "No" "6" "9-12" "Unfrequently" "Unsafe" "No"
"1321" "0" "205" "29.3299999237061" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"1322" "0" "144" "25.1499996185303" "No" "10" "9-12" "Both" "Unsafe" "No"
"1323" "0" "146" "9.29500007629395" "No" "5" "1-8" "Both" "Unsafe" "No"
"1324" "1" "132" "12.503999710083" "No" "5" "1-8" "Both" "Don't Know" "Yes"
"1325" "1" "52" "7.72800016403198" "Yes" "0" "0" "Neither" "Unsafe" "No"
"1326" "1" "89" "25.257999420166" "No" "0" "0" "Both" "Don't Know" "Yes"
"1327" "1" "92" "19.4799995422363" "No" "5" "1-8" "Neither" "Unsafe" "No"
"1328" "1" "54" "14.3629999160767" "No" "0" "0" "Neither" "Unsafe" "No"
"1329" "1" "53" "19.4190006256104" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"1330" "1" "84" "21.2810001373291" "No" "0" "0" "Neither" "Unsafe" "No"
"1331" "1" "134" "40.0769996643066" "No" "0" "0" "Neither" "Unsafe" "No"
"1332" "1" "119" "31.3990001678467" "No" "10" "9-12" "Neither" "Unsafe" "No"
"1333" "1" "95" "49.7760009765625" "No" "0" "0" "Neither" "Don't Know" "No"
"1334" "0" "312" "84.5869979858398" "No" "0" "0" "Both" "Safe" "No"
"1335" "1" "310" "78.0189971923828" "No" "0" "0" "Neither" "Unsafe" "No"
"1336" "1" "304" "88.1309967041016" "No" "0" "0" "Neither" "Unsafe" "No"
"1337" "1" "58" "31.4969997406006" "No" "0" "0" "Neither" "Don't Know" "No"
"1338" "0" "164" "40.4519996643066" "No" "10" "9-12" "Both" "Unsafe" "No"
"1339" "0" "148" "47.1269989013672" "No" "8" "9-12" "Both" "Unsafe" "No"
